SubscriptionID,CustomerID,StartDate,RenewalDate,ContractType,DiscountPct,Status
S006181,C006181,2025-07-27,2025-10-25,Annual,0,Expired
S006182,C006182,2023-05-26,2023-08-24,Annual,20,Active
S006183,C006183,2021-04-29,2021-09-26,Monthly,15,Cancelled
S006184,C006184,2023-03-08,2023-10-04,Monthly,0,Active
S006185,C006185,2022-07-23,2022-12-20,Annual,20,Cancelled
S006186,C006186,2024-09-29,2025-08-25,Monthly,0,Active
S006187,C006187,2022-04-24,2022-08-22,Annual,10,Active
S006188,C006188,2022-03-30,2023-02-23,Annual,10,Expired
S006189,C006189,2025-01-13,2025-05-13,Monthly,10,Active
S006190,C006190,2025-01-03,2025-06-02,Annual,10,Active
S006191,C006191,2025-08-26,2025-11-24,Monthly,10,Expired
S006192,C006192,2021-01-15,2021-10-12,Monthly,15,Active
S006193,C006193,2023-06-29,2024-06-23,Monthly,20,Active
S006194,C006194,2022-05-24,2022-07-23,Annual,5,Cancelled
S006195,C006195,2021-11-16,2022-05-15,Annual,10,Expired
S006196,C006196,2024-06-19,2024-10-17,Monthly,15,Expired
S006197,C006197,2023-07-27,2024-06-21,Annual,15,Cancelled
S006198,C006198,2022-02-10,2022-06-10,Monthly,20,Expired
S006199,C006199,2025-02-01,2025-07-31,Annual,5,Active
S006200,C006200,2024-12-19,2025-02-17,Monthly,5,Cancelled
S006201,C006201,2023-10-09,2024-01-07,Monthly,20,Active
S006202,C006202,2022-09-18,2023-02-15,Monthly,20,Cancelled
S006203,C006203,2025-02-24,2025-09-22,Annual,15,Cancelled
S006204,C006204,2021-07-31,2022-07-26,Monthly,0,Active
S006205,C006205,2021-06-24,2022-06-19,Monthly,15,Active
S006206,C006206,2024-02-01,2024-05-31,Monthly,10,Expired
S006207,C006207,2021-09-01,2022-05-29,Monthly,5,Active
S006208,C006208,2024-03-31,2024-08-28,Annual,20,Expired
S006209,C006209,2021-02-26,2021-12-23,Annual,5,Active
S006210,C006210,2024-04-29,2025-04-24,Monthly,20,Cancelled
S006211,C006211,2022-08-17,2022-12-15,Monthly,15,Active
S006212,C006212,2024-12-02,2025-04-01,Annual,10,Active
S006213,C006213,2025-04-13,2025-05-13,Annual,15,Active
S006214,C006214,2025-09-25,2026-06-22,Annual,5,Active
S006215,C006215,2021-07-23,2022-05-19,Annual,0,Active
S006216,C006216,2024-10-15,2025-05-13,Annual,0,Expired
S006217,C006217,2022-06-02,2023-01-28,Annual,15,Expired
S006218,C006218,2023-10-25,2024-03-23,Monthly,0,Cancelled
S006219,C006219,2021-11-03,2022-07-31,Annual,20,Expired
S006220,C006220,2023-04-08,2023-10-05,Annual,10,Expired
S006221,C006221,2022-07-09,2023-06-04,Annual,20,Expired
S006222,C006222,2024-08-15,2024-10-14,Monthly,5,Active
S006223,C006223,2025-07-15,2026-04-11,Monthly,5,Cancelled
S006224,C006224,2022-11-17,2023-05-16,Monthly,10,Cancelled
S006225,C006225,2022-08-09,2023-04-06,Monthly,5,Cancelled
S006226,C006226,2025-09-18,2026-06-15,Annual,5,Cancelled
S006227,C006227,2025-11-30,2026-02-28,Annual,20,Cancelled
S006228,C006228,2024-08-11,2025-02-07,Annual,15,Cancelled
S006229,C006229,2021-12-07,2022-12-02,Monthly,10,Active
S006230,C006230,2025-04-15,2025-09-12,Annual,0,Expired
S006231,C006231,2023-02-27,2024-01-23,Monthly,15,Active
S006232,C006232,2021-01-31,2021-06-30,Annual,0,Cancelled
S006233,C006233,2023-04-08,2023-07-07,Annual,5,Active
S006234,C006234,2021-06-10,2021-10-08,Annual,20,Cancelled
S006235,C006235,2025-07-06,2026-05-02,Annual,20,Cancelled
S006236,C006236,2023-10-25,2024-08-20,Annual,5,Active
S006237,C006237,2024-10-23,2024-12-22,Monthly,20,Cancelled
S006238,C006238,2021-06-23,2022-01-19,Monthly,5,Cancelled
S006239,C006239,2021-09-30,2021-10-30,Annual,10,Cancelled
S006240,C006240,2025-09-17,2026-07-14,Monthly,20,Active
S006241,C006241,2025-04-03,2025-06-02,Annual,15,Active
S006242,C006242,2024-11-21,2025-02-19,Annual,15,Expired
S006243,C006243,2023-05-01,2024-01-26,Annual,0,Active
S006244,C006244,2022-05-15,2022-12-11,Monthly,5,Expired
S006245,C006245,2024-02-07,2024-11-03,Monthly,0,Active
S006246,C006246,2022-02-11,2022-12-08,Annual,0,Cancelled
S006247,C006247,2023-02-23,2023-08-22,Annual,10,Expired
S006248,C006248,2022-03-08,2022-08-05,Annual,15,Expired
S006249,C006249,2023-03-30,2023-07-28,Annual,15,Expired
S006250,C006250,2021-05-20,2022-04-15,Annual,10,Expired
S006251,C006251,2023-08-12,2024-04-08,Monthly,0,Cancelled
S006252,C006252,2025-08-24,2025-11-22,Monthly,15,Cancelled
S006253,C006253,2024-09-18,2025-08-14,Monthly,20,Expired
S006254,C006254,2024-04-18,2025-02-12,Annual,15,Active
S006255,C006255,2024-05-24,2024-09-21,Monthly,5,Active
S006256,C006256,2024-12-11,2025-11-06,Annual,15,Cancelled
S006257,C006257,2025-05-24,2025-08-22,Monthly,0,Expired
S006258,C006258,2022-10-01,2023-06-28,Annual,15,Expired
S006259,C006259,2022-11-15,2023-10-11,Annual,0,Expired
S006260,C006260,2022-01-18,2022-02-17,Monthly,20,Cancelled
S006261,C006261,2021-08-16,2021-09-15,Annual,15,Active
S006262,C006262,2023-11-22,2023-12-22,Monthly,5,Expired
S006263,C006263,2022-03-30,2022-07-28,Annual,5,Active
S006264,C006264,2022-12-04,2023-04-03,Annual,20,Expired
S006265,C006265,2023-04-15,2023-06-14,Annual,15,Cancelled
S006266,C006266,2024-10-19,2025-06-16,Monthly,20,Expired
S006267,C006267,2024-05-12,2024-11-08,Monthly,10,Expired
S006268,C006268,2023-07-27,2023-10-25,Monthly,20,Active
S006269,C006269,2023-10-08,2024-01-06,Monthly,20,Active
S006270,C006270,2025-06-08,2026-02-03,Monthly,5,Cancelled
S006271,C006271,2025-02-26,2025-10-24,Monthly,20,Active
S006272,C006272,2021-09-16,2021-11-15,Monthly,15,Active
S006273,C006273,2023-04-15,2023-12-11,Annual,5,Cancelled
S006274,C006274,2022-08-19,2023-04-16,Annual,10,Active
S006275,C006275,2024-05-03,2024-09-30,Monthly,15,Active
S006276,C006276,2024-01-15,2024-04-14,Monthly,0,Expired
S006277,C006277,2022-07-20,2022-09-18,Monthly,15,Active
S006278,C006278,2021-10-09,2022-10-04,Monthly,0,Expired
S006279,C006279,2024-10-20,2025-01-18,Annual,0,Active
S006280,C006280,2021-12-20,2022-05-19,Annual,5,Expired
S006281,C006281,2023-07-03,2023-11-30,Monthly,15,Cancelled
S006282,C006282,2023-10-24,2024-07-20,Annual,0,Expired
S006283,C006283,2024-06-03,2025-03-30,Annual,15,Cancelled
S006284,C006284,2022-05-21,2023-04-16,Annual,10,Expired
S006285,C006285,2025-02-19,2026-01-15,Monthly,10,Expired
S006286,C006286,2021-06-04,2021-11-01,Monthly,15,Cancelled
S006287,C006287,2022-05-05,2022-12-01,Annual,5,Cancelled
S006288,C006288,2023-08-18,2024-03-15,Monthly,15,Expired
S006289,C006289,2021-10-15,2021-12-14,Monthly,10,Expired
S006290,C006290,2023-06-25,2023-11-22,Monthly,0,Active
S006291,C006291,2025-06-08,2025-08-07,Annual,10,Expired
S006292,C006292,2024-02-12,2024-07-11,Annual,5,Cancelled
S006293,C006293,2024-11-09,2024-12-09,Monthly,10,Expired
S006294,C006294,2025-03-04,2025-08-01,Monthly,10,Cancelled
S006295,C006295,2024-09-18,2024-12-17,Annual,10,Expired
S006296,C006296,2025-07-13,2026-07-08,Monthly,10,Cancelled
S006297,C006297,2025-05-22,2026-05-17,Monthly,20,Expired
S006298,C006298,2021-08-02,2021-11-30,Monthly,10,Expired
S006299,C006299,2023-03-05,2024-01-29,Monthly,0,Active
S006300,C006300,2023-10-26,2024-02-23,Annual,15,Expired
S006301,C006301,2022-12-18,2023-09-14,Annual,5,Active
S006302,C006302,2024-06-16,2024-12-13,Annual,20,Expired
S006303,C006303,2024-03-13,2025-03-08,Monthly,5,Active
S006304,C006304,2022-07-30,2023-06-25,Monthly,0,Expired
S006305,C006305,2025-09-12,2026-04-10,Annual,5,Expired
S006306,C006306,2021-05-21,2021-08-19,Annual,20,Active
S006307,C006307,2024-02-08,2024-07-07,Monthly,20,Active
S006308,C006308,2024-09-24,2025-05-22,Annual,10,Active
S006309,C006309,2021-07-23,2021-10-21,Monthly,0,Expired
S006310,C006310,2021-01-12,2021-08-10,Annual,15,Active
S006311,C006311,2022-06-17,2023-06-12,Monthly,15,Expired
S006312,C006312,2024-12-24,2025-06-22,Annual,15,Active
S006313,C006313,2024-08-08,2025-01-05,Monthly,20,Expired
S006314,C006314,2021-08-13,2022-03-11,Annual,0,Cancelled
S006315,C006315,2024-06-27,2024-08-26,Monthly,10,Active
S006316,C006316,2023-06-01,2023-11-28,Annual,5,Cancelled
S006317,C006317,2021-01-26,2021-07-25,Monthly,0,Cancelled
S006318,C006318,2023-01-09,2024-01-04,Annual,10,Expired
S006319,C006319,2025-05-11,2025-06-10,Annual,10,Expired
S006320,C006320,2022-05-18,2023-03-14,Annual,10,Cancelled
S006321,C006321,2023-08-30,2024-05-26,Monthly,20,Expired
S006322,C006322,2025-09-30,2026-01-28,Annual,0,Expired
S006323,C006323,2021-10-09,2022-03-08,Annual,15,Cancelled
S006324,C006324,2024-10-07,2025-05-05,Monthly,5,Cancelled
S006325,C006325,2025-04-03,2025-09-30,Annual,0,Expired
S006326,C006326,2024-02-18,2024-07-17,Monthly,20,Active
S006327,C006327,2024-12-25,2025-01-24,Monthly,0,Active
S006328,C006328,2025-02-17,2025-07-17,Annual,5,Expired
S006329,C006329,2021-08-30,2021-12-28,Annual,10,Cancelled
S006330,C006330,2024-10-26,2025-01-24,Annual,0,Cancelled
S006331,C006331,2025-06-30,2025-10-28,Monthly,10,Cancelled
S006332,C006332,2023-10-26,2024-03-24,Monthly,5,Active
S006333,C006333,2021-08-04,2022-04-01,Annual,5,Active
S006334,C006334,2022-02-26,2022-04-27,Monthly,10,Cancelled
S006335,C006335,2024-10-14,2025-10-09,Annual,5,Cancelled
S006336,C006336,2021-03-17,2021-06-15,Annual,15,Expired
S006337,C006337,2021-01-22,2021-11-18,Monthly,15,Expired
S006338,C006338,2024-12-15,2025-01-14,Monthly,10,Cancelled
S006339,C006339,2022-07-14,2022-11-11,Annual,10,Cancelled
S006340,C006340,2025-06-08,2026-05-04,Monthly,20,Cancelled
S006341,C006341,2023-01-01,2023-10-28,Annual,5,Active
S006342,C006342,2025-09-17,2025-10-17,Monthly,0,Active
S006343,C006343,2022-01-21,2022-11-17,Monthly,20,Active
S006344,C006344,2021-05-16,2021-10-13,Monthly,20,Expired
S006345,C006345,2022-09-13,2022-12-12,Monthly,15,Expired
S006346,C006346,2022-09-28,2022-10-28,Monthly,10,Active
S006347,C006347,2022-06-11,2023-01-07,Monthly,20,Expired
S006348,C006348,2021-12-14,2022-09-10,Annual,5,Expired
S006349,C006349,2022-08-23,2023-01-20,Monthly,15,Active
S006350,C006350,2021-01-08,2021-03-09,Monthly,15,Active
S006351,C006351,2021-12-03,2022-03-03,Annual,5,Active
S006352,C006352,2021-06-30,2021-07-30,Annual,15,Expired
S006353,C006353,2024-10-09,2025-02-06,Annual,10,Expired
S006354,C006354,2021-12-16,2022-03-16,Annual,15,Active
S006355,C006355,2024-10-07,2025-07-04,Monthly,5,Active
S006356,C006356,2021-06-09,2022-01-05,Monthly,15,Cancelled
S006357,C006357,2021-06-25,2022-05-21,Annual,0,Expired
S006358,C006358,2025-06-11,2025-10-09,Annual,0,Cancelled
S006359,C006359,2024-08-24,2024-12-22,Annual,20,Active
S006360,C006360,2022-05-22,2023-05-17,Annual,15,Cancelled
S006361,C006361,2024-06-07,2024-07-07,Annual,15,Active
S006362,C006362,2022-10-07,2023-07-04,Annual,15,Cancelled
S006363,C006363,2025-02-09,2025-11-06,Annual,5,Expired
S006364,C006364,2021-05-16,2021-06-15,Annual,10,Cancelled
S006365,C006365,2022-02-25,2022-09-23,Annual,0,Expired
S006366,C006366,2024-11-27,2025-03-27,Annual,10,Expired
S006367,C006367,2021-03-31,2021-04-30,Monthly,10,Expired
S006368,C006368,2021-06-27,2021-11-24,Annual,0,Active
S006369,C006369,2024-03-18,2025-01-12,Annual,20,Expired
S006370,C006370,2023-09-09,2024-08-04,Annual,0,Expired
S006371,C006371,2021-06-07,2022-02-02,Annual,20,Cancelled
S006372,C006372,2021-07-25,2021-09-23,Monthly,0,Cancelled
S006373,C006373,2022-04-26,2022-07-25,Monthly,10,Cancelled
S006374,C006374,2021-05-04,2022-02-28,Monthly,10,Active
S006375,C006375,2022-06-30,2023-03-27,Monthly,15,Expired
S006376,C006376,2023-03-22,2023-09-18,Monthly,5,Expired
S006377,C006377,2021-11-09,2022-02-07,Annual,10,Cancelled
S006378,C006378,2024-12-12,2025-12-07,Monthly,15,Active
S006379,C006379,2021-03-28,2022-01-22,Annual,20,Expired
S006380,C006380,2022-06-14,2023-01-10,Monthly,20,Expired
S006381,C006381,2024-03-31,2024-07-29,Annual,0,Active
S006382,C006382,2025-08-28,2026-04-25,Annual,20,Expired
S006383,C006383,2025-06-23,2026-02-18,Monthly,5,Cancelled
S006384,C006384,2021-08-08,2022-01-05,Monthly,10,Expired
S006385,C006385,2022-07-13,2023-07-08,Monthly,15,Cancelled
S006386,C006386,2024-03-16,2025-02-09,Monthly,5,Active
S006387,C006387,2024-10-19,2024-11-18,Annual,5,Expired
S006388,C006388,2021-07-28,2021-11-25,Annual,10,Expired
S006389,C006389,2022-07-09,2023-03-06,Annual,15,Cancelled
S006390,C006390,2022-04-29,2022-07-28,Monthly,0,Active
S006391,C006391,2024-06-13,2025-01-09,Annual,0,Cancelled
S006392,C006392,2023-05-17,2024-01-12,Annual,10,Active
S006393,C006393,2023-01-27,2023-03-28,Annual,10,Expired
S006394,C006394,2025-02-21,2025-08-20,Monthly,15,Expired
S006395,C006395,2021-10-25,2021-12-24,Annual,15,Expired
S006396,C006396,2025-03-12,2025-04-11,Annual,5,Cancelled
S006397,C006397,2022-08-22,2023-07-18,Annual,10,Expired
S006398,C006398,2022-05-16,2023-01-11,Annual,20,Active
S006399,C006399,2021-11-21,2022-04-20,Monthly,0,Cancelled
S006400,C006400,2024-04-30,2024-11-26,Monthly,0,Active
S006401,C006401,2021-02-28,2021-10-26,Monthly,15,Expired
S006402,C006402,2023-01-02,2023-04-02,Annual,15,Expired
S006403,C006403,2025-07-28,2025-09-26,Monthly,10,Expired
S006404,C006404,2023-04-15,2023-06-14,Annual,15,Cancelled
S006405,C006405,2023-06-27,2024-05-22,Annual,5,Active
S006406,C006406,2023-09-27,2024-06-23,Annual,15,Active
S006407,C006407,2022-04-06,2022-08-04,Monthly,5,Expired
S006408,C006408,2022-04-23,2022-07-22,Annual,5,Cancelled
S006409,C006409,2022-12-02,2023-06-30,Annual,10,Active
S006410,C006410,2024-12-13,2025-05-12,Annual,10,Active
S006411,C006411,2024-10-05,2025-02-02,Annual,5,Cancelled
S006412,C006412,2024-02-10,2024-06-09,Annual,0,Cancelled
S006413,C006413,2021-11-11,2021-12-11,Monthly,15,Cancelled
S006414,C006414,2024-05-29,2024-11-25,Annual,10,Expired
S006415,C006415,2022-08-10,2022-10-09,Monthly,0,Active
S006416,C006416,2022-05-31,2022-09-28,Annual,15,Expired
S006417,C006417,2021-09-26,2021-11-25,Annual,5,Active
S006418,C006418,2021-09-06,2022-06-03,Annual,20,Expired
S006419,C006419,2025-07-15,2025-10-13,Annual,5,Cancelled
S006420,C006420,2025-08-25,2026-06-21,Monthly,10,Expired
S006421,C006421,2021-04-18,2021-05-18,Monthly,20,Cancelled
S006422,C006422,2021-09-17,2022-08-13,Annual,10,Expired
S006423,C006423,2025-11-07,2026-05-06,Annual,10,Active
S006424,C006424,2025-03-30,2026-03-25,Annual,0,Active
S006425,C006425,2024-11-17,2025-06-15,Monthly,20,Expired
S006426,C006426,2025-09-29,2025-11-28,Annual,15,Expired
S006427,C006427,2024-08-19,2025-03-17,Monthly,5,Active
S006428,C006428,2025-11-22,2026-08-19,Annual,0,Expired
S006429,C006429,2022-07-31,2023-07-26,Monthly,5,Cancelled
S006430,C006430,2025-03-05,2025-04-04,Annual,0,Active
S006431,C006431,2021-09-29,2022-09-24,Annual,5,Expired
S006432,C006432,2021-10-29,2022-10-24,Annual,15,Expired
S006433,C006433,2024-08-25,2025-07-21,Annual,15,Cancelled
S006434,C006434,2023-06-04,2023-12-31,Annual,5,Expired
S006435,C006435,2023-04-20,2024-02-14,Annual,15,Cancelled
S006436,C006436,2023-08-17,2023-11-15,Annual,20,Active
S006437,C006437,2024-01-02,2024-03-02,Monthly,20,Active
S006438,C006438,2025-04-08,2026-02-02,Annual,15,Active
S006439,C006439,2021-05-30,2021-11-26,Monthly,20,Active
S006440,C006440,2024-05-03,2024-08-31,Monthly,10,Active
S006441,C006441,2022-01-17,2023-01-12,Annual,5,Cancelled
S006442,C006442,2024-02-06,2024-04-06,Monthly,15,Cancelled
S006443,C006443,2022-11-05,2023-01-04,Monthly,20,Active
S006444,C006444,2023-07-19,2024-02-14,Annual,5,Active
S006445,C006445,2025-11-30,2026-04-29,Monthly,5,Cancelled
S006446,C006446,2025-07-01,2025-11-28,Annual,20,Cancelled
S006447,C006447,2024-10-26,2024-12-25,Monthly,15,Expired
S006448,C006448,2025-12-04,2026-10-30,Monthly,10,Cancelled
S006449,C006449,2025-04-11,2026-03-07,Annual,5,Expired
S006450,C006450,2023-11-27,2024-05-25,Annual,20,Active
S006451,C006451,2022-07-10,2022-11-07,Annual,0,Expired
S006452,C006452,2022-09-06,2023-06-03,Annual,0,Active
S006453,C006453,2024-07-12,2025-06-07,Monthly,15,Cancelled
S006454,C006454,2021-05-26,2021-07-25,Monthly,10,Expired
S006455,C006455,2022-04-24,2022-06-23,Annual,0,Cancelled
S006456,C006456,2024-05-31,2024-06-30,Monthly,10,Active
S006457,C006457,2023-06-17,2023-07-17,Annual,0,Expired
S006458,C006458,2025-10-17,2026-09-12,Annual,15,Expired
S006459,C006459,2022-01-03,2022-05-03,Monthly,10,Expired
S006460,C006460,2023-11-22,2024-09-17,Monthly,10,Active
S006461,C006461,2023-02-01,2023-07-01,Annual,10,Active
S006462,C006462,2021-04-24,2021-05-24,Monthly,20,Active
S006463,C006463,2023-12-23,2024-03-22,Annual,20,Active
S006464,C006464,2021-12-03,2022-10-29,Monthly,5,Active
S006465,C006465,2025-09-16,2026-02-13,Monthly,10,Expired
S006466,C006466,2025-11-26,2026-11-21,Annual,5,Active
S006467,C006467,2024-04-27,2025-01-22,Annual,20,Cancelled
S006468,C006468,2022-10-26,2023-03-25,Monthly,0,Cancelled
S006469,C006469,2023-08-06,2024-07-01,Monthly,0,Expired
S006470,C006470,2021-08-17,2021-10-16,Monthly,20,Cancelled
S006471,C006471,2024-07-10,2025-06-05,Annual,0,Expired
S006472,C006472,2023-09-15,2023-10-15,Monthly,0,Active
S006473,C006473,2024-06-19,2025-05-15,Monthly,0,Cancelled
S006474,C006474,2025-01-22,2025-05-22,Annual,5,Active
S006475,C006475,2024-02-18,2024-10-15,Monthly,10,Active
S006476,C006476,2023-03-06,2023-08-03,Monthly,15,Active
S006477,C006477,2022-07-10,2022-08-09,Monthly,10,Expired
S006478,C006478,2025-11-02,2026-01-01,Annual,20,Cancelled
S006479,C006479,2022-03-27,2023-02-20,Annual,20,Cancelled
S006480,C006480,2021-04-07,2021-06-06,Monthly,0,Active
S006481,C006481,2021-02-08,2021-10-06,Annual,5,Expired
S006482,C006482,2023-03-15,2023-08-12,Monthly,10,Cancelled
S006483,C006483,2024-12-14,2025-01-13,Annual,20,Active
S006484,C006484,2023-03-11,2023-07-09,Monthly,5,Expired
S006485,C006485,2021-04-23,2022-02-17,Annual,10,Expired
S006486,C006486,2024-04-04,2025-03-30,Monthly,5,Expired
S006487,C006487,2021-03-02,2021-08-29,Annual,0,Active
S006488,C006488,2022-11-16,2023-09-12,Annual,0,Cancelled
S006489,C006489,2024-04-11,2024-08-09,Monthly,0,Cancelled
S006490,C006490,2024-02-23,2024-08-21,Monthly,5,Cancelled
S006491,C006491,2022-04-05,2022-12-31,Monthly,10,Active
S006492,C006492,2024-10-19,2025-10-14,Monthly,10,Expired
S006493,C006493,2025-03-12,2026-02-05,Monthly,10,Active
S006494,C006494,2025-11-05,2026-06-03,Annual,5,Expired
S006495,C006495,2021-04-19,2022-03-15,Monthly,5,Active
S006496,C006496,2025-02-01,2025-09-29,Monthly,5,Cancelled
S006497,C006497,2021-05-27,2022-01-22,Annual,20,Expired
S006498,C006498,2023-09-09,2024-06-05,Annual,10,Active
S006499,C006499,2023-05-06,2024-03-31,Monthly,10,Active
S006500,C006500,2022-01-07,2022-03-08,Monthly,20,Active
S006501,C006501,2023-05-03,2023-07-02,Annual,20,Expired
S006502,C006502,2022-07-17,2022-11-14,Annual,5,Active
S006503,C006503,2021-11-18,2022-09-14,Annual,10,Active
S006504,C006504,2024-03-04,2025-02-27,Annual,20,Active
S006505,C006505,2021-03-23,2022-02-16,Monthly,5,Active
S006506,C006506,2023-07-11,2023-08-10,Annual,5,Expired
S006507,C006507,2023-04-11,2024-02-05,Annual,5,Active
S006508,C006508,2023-10-30,2023-12-29,Monthly,20,Expired
S006509,C006509,2025-11-14,2026-09-10,Monthly,0,Expired
S006510,C006510,2021-08-26,2022-04-23,Annual,0,Expired
S006511,C006511,2024-03-05,2025-01-29,Annual,10,Expired
S006512,C006512,2025-07-01,2026-04-27,Annual,5,Cancelled
S006513,C006513,2025-06-20,2025-08-19,Monthly,20,Active
S006514,C006514,2025-09-14,2026-06-11,Monthly,15,Cancelled
S006515,C006515,2024-05-18,2024-10-15,Annual,20,Expired
S006516,C006516,2021-02-18,2021-09-16,Annual,15,Cancelled
S006517,C006517,2021-01-09,2021-09-06,Monthly,10,Expired
S006518,C006518,2024-07-26,2024-08-25,Monthly,10,Expired
S006519,C006519,2021-07-05,2022-05-31,Annual,5,Active
S006520,C006520,2025-08-02,2025-12-30,Annual,15,Active
S006521,C006521,2023-08-13,2024-08-07,Monthly,15,Expired
S006522,C006522,2022-05-29,2023-02-23,Annual,5,Active
S006523,C006523,2024-07-13,2025-06-08,Monthly,0,Expired
S006524,C006524,2025-04-14,2026-04-09,Annual,5,Expired
S006525,C006525,2023-04-21,2024-03-16,Monthly,5,Active
S006526,C006526,2021-07-08,2022-07-03,Monthly,0,Expired
S006527,C006527,2025-06-16,2025-07-16,Monthly,15,Expired
S006528,C006528,2025-07-18,2025-10-16,Monthly,10,Expired
S006529,C006529,2024-05-18,2024-09-15,Annual,0,Active
S006530,C006530,2021-12-23,2022-01-22,Annual,20,Active
S006531,C006531,2025-01-10,2025-04-10,Annual,15,Cancelled
S006532,C006532,2024-01-06,2024-09-02,Annual,5,Cancelled
S006533,C006533,2022-08-03,2023-04-30,Annual,20,Expired
S006534,C006534,2023-10-22,2024-07-18,Monthly,10,Cancelled
S006535,C006535,2023-07-20,2024-05-15,Monthly,10,Active
S006536,C006536,2024-09-10,2024-10-10,Monthly,10,Active
S006537,C006537,2022-02-22,2023-01-18,Annual,10,Expired
S006538,C006538,2024-08-24,2025-06-20,Monthly,0,Cancelled
S006539,C006539,2024-01-15,2024-02-14,Annual,20,Active
S006540,C006540,2022-03-02,2023-01-26,Annual,15,Cancelled
S006541,C006541,2023-01-11,2023-12-07,Monthly,0,Expired
S006542,C006542,2022-08-09,2023-03-07,Annual,10,Active
S006543,C006543,2021-08-09,2022-02-05,Monthly,0,Expired
S006544,C006544,2022-11-09,2023-11-04,Annual,0,Expired
S006545,C006545,2023-11-08,2024-05-06,Monthly,20,Cancelled
S006546,C006546,2021-08-29,2022-06-25,Annual,10,Active
S006547,C006547,2022-11-17,2023-06-15,Monthly,15,Cancelled
S006548,C006548,2025-06-18,2026-03-15,Monthly,5,Cancelled
S006549,C006549,2025-07-02,2026-01-28,Annual,15,Expired
S006550,C006550,2022-08-30,2022-12-28,Annual,15,Cancelled
S006551,C006551,2023-09-15,2024-02-12,Annual,15,Cancelled
S006552,C006552,2022-12-04,2023-11-29,Monthly,15,Active
S006553,C006553,2024-04-18,2025-03-14,Monthly,15,Active
S006554,C006554,2023-07-12,2024-02-07,Annual,5,Active
S006555,C006555,2024-04-27,2024-06-26,Monthly,10,Cancelled
